"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round"
"587",2,"iuliia","kaplina","RUS",8.09,9.01,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",3,"aleksandra","miroslaw","POL",8.24,8.31,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",4,"klaudia","buczek","POL",8.56,8.33,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",5,"anna","brozek","POL",8.58,8.7,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",6,"svetlana","motovilova","RUS",9.18,8.98,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",7,"alla","marenych","UKR",9.21,9.22,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",8,"aurelia","sarisson","FRA",8.99,9.64,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",9,"elma","fleuret","FRA",9.18,9.19,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",10,"victoire","andrier","FRA",9.16,9.71,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",11,"di","niu","CHN",9.59,9.85,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",12,"nina","lach","AUT",9.91,10.24,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",13,"zhuoma","pubu","CHN",10.33,10.45,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",14,"edyta","ropek","POL",8.96,10.79,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",15,"anna","tsyganova","RUS",9.24,10.86,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",16,"cuilian","he","CHN",9.84,12,FALSE,FALSE,FALSE,FALSE,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",17,"azam","karami","IRI",12.02,NA,FALSE,FALSE,NA,NA,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",18,"yuzhen","baima","CHN",13.13,NA,FALSE,FALSE,NA,NA,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",19,"renzeng","zhuoma","CHN",14.22,NA,FALSE,FALSE,NA,NA,"F","951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",1,"anna","tsyganova","RUS",7.88,7.52,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2,"anouck","jaubert","FRA",8.03,7.79,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",3,"iuliia","kaplina","RUS",8.18,8.23,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",4,"aleksandra","miroslaw","POL",8.27,8.4,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",5,"klaudia","buczek","POL",8.35,8.11,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",6,"elma","fleuret","FRA",8.89,8.58,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",7,"daria","kan","RUS",9.06,8.71,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",8,"patrycja","chudziak","POL",9.09,9.17,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",9,"alla","marenych","UKR",9.38,9.08,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",10,"anna","brozek","POL",8.41,9.14,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",11,"nina","lach","AUT",9.11,9.35,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",12,"tamara","ulzhabayeva","KAZ",9.58,9.43,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",13,"victoire","andrier","FRA",9.31,10.31,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",14,"aurelia","sarisson","FRA",8.66,NA,FALSE,FALSE,TRUE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",15,"elizaveta","ivanova","RUS",8.91,NA,FALSE,FALSE,TRUE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",16,"elisabetta","dalla brida","ITA",9.62,NA,FALSE,FALSE,TRUE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",17,"cuilian","he","CHN",9.65,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",18,"andrea","rojas","ECU",9.72,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",19,"erica","meister","USA",9.8,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",20,"elena","krasovskaia","RUS",9.83,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",21,"elena","timofeeva","RUS",9.84,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",22,"farnaz","esmaeilzadeh","IRI",9.91,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",23,"edyta","ropek","POL",9.99,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",24,"claire","buhrfeind","USA",10.22,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",25,"alina","gaidamakina","RUS",10.26,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",26,"charlotte","durif","FRA",10.48,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",27,"giorgia","randi","ITA",10.49,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",28,"tetiana","kolkotina","UKR",10.56,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",29,"kyra","condie","USA",10.77,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",30,"silvia","porta","ITA",10.82,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",31,"bimini","horstmann","USA",11.21,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",32,"grace","mckeehan","USA",11.47,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",33,"jeongran","ko","KOR",11.48,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",34,"anastasiya","zaichenko","UKR",11.93,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",35,"andrea","ebner","ITA",12.94,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",36,"rong","jiang","CHN",13.03,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",37,"jiwon","yang","KOR",13.04,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",38,"alannah","yip","CAN",13.36,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",39,"alison","stewart-patterson","CAN",13.49,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",40,"asja","gollo","ITA",14.18,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",41,"andrea","pokorna","CZE",14.32,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",42,"anastasia","shymkova","UKR",14.33,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",43,"delaney","miller","USA",14.53,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",44,"ievgeniia","kazbekova","UKR",15.26,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",45,"saedasom","jung","KOR",17.82,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",46,"tina johnsen","hafsaas","NOR",19.03,NA,FALSE,FALSE,FALSE,FALSE,"F","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",1,"anouck","jaubert","FRA",8.26,8.18,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2,"iuliia","kaplina","RUS",7.95,NA,FALSE,FALSE,TRUE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",3,"klaudia","buczek","POL",8.25,8.05,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",4,"aleksandra","miroslaw","POL",8.41,8.15,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",5,"aurelia","sarisson","FRA",8.93,8.66,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",6,"anna","brozek","POL",8.76,9.29,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",7,"elena","timofeeva","RUS",8.85,9.31,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",8,"svetlana","motovilova","RUS",9.29,NA,FALSE,FALSE,TRUE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",9,"alla","marenych","UKR",9.36,9.1,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",10,"nina","lach","AUT",9.26,9.26,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",11,"alexandra","elmer","AUT",9.54,9.57,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",12,"victoire","andrier","FRA",9.28,9.69,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",13,"elisabetta","dalla brida","ITA",9.64,10.28,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",14,"edyta","ropek","POL",8.7,10.88,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",15,"patrycja","chudziak","POL",9.06,11.36,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",16,"andrea","rojas","ECU",9.65,11.57,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",17,"monika","prokopiuk-kawecka","POL",9.88,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",18,"silvia","porta","ITA",9.94,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",19,"farnaz","esmaeilzadeh","IRI",9.99,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",20,"giorgia","randi","ITA",10.5,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",21,"giulia","fossali","ITA",10.52,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",22,"charlotte","durif","FRA",10.54,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",23,"tetiana","kolkotina","UKR",10.59,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",24,"martina","zanetti","ITA",10.71,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",25,"anastasia","shymkova","UKR",10.95,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",26,"alison","stewart-patterson","CAN",11.12,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",27,"alessandra","zanetti","ITA",12.06,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",28,"andrea","ebner","ITA",13.11,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",29,"maria","georgieva","BUL",15.19,NA,FALSE,FALSE,FALSE,FALSE,"F","949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1,"anouck","jaubert","FRA",8.03,8.15,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2,"iuliia","kaplina","RUS",7.96,10.13,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",3,"elma","fleuret","FRA",8.87,8.74,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",4,"anna","brozek","POL",8.77,9.95,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",5,"aurelia","sarisson","FRA",8.62,8.58,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",6,"patrycja","chudziak","POL",8.81,8.83,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",7,"edyta","ropek","POL",8.21,9.4,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",8,"anna","tsyganova","RUS",8.34,10.41,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",9,"daria","kan","RUS",8.66,8.72,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",10,"svetlana","motovilova","RUS",9,8.96,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",11,"klaudia","buczek","POL",8.29,9.21,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",12,"elena","timofeeva","RUS",8.29,9.4,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",13,"nina","lach","AUT",9.13,9.47,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",14,"alexandra","elmer","AUT",9.46,9.87,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",15,"elizaveta","ivanova","RUS",8.7,10.34,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",16,"aleksandra","miroslaw","POL",8.23,NA,FALSE,FALSE,TRUE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",17,"andrea","rojas","ECU",9.55,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",18,"alla","marenych","UKR",9.59,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",19,"monika","prokopiuk-kawecka","POL",9.63,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",20,"erica","meister","USA",9.86,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",21,"elisabetta","dalla brida","ITA",9.87,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",22,"stefanie","pichler","AUT",9.91,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",23,"giorgia","randi","ITA",10.45,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",24,"silvia","porta","ITA",10.48,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",25,"giulia","fossali","ITA",10.76,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",26,"victoire","andrier","FRA",11.2,NA,FALSE,FALSE,FALSE,FALSE,"F","945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",1,"anouck","jaubert","FRA",7.82,8.27,FALSE,FALSE,FALSE,FALSE,"F","944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2,"aleksandra","miroslaw","POL",8.32,NA,FALSE,FALSE,TRUE,FALSE,"F","944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
