"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event"
"2666",5,"zaenal","aripin","INA",5.74,NA,FALSE,FALSE,TRUE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,6.06,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2667",6,"seung beom","lee","KOR",5.76,5.76,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,5.76,5.76,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2668",7,"guillaume","moro","FRA",5.79,6.26,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,6.03,6.26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2669",8,"tobias","plangger","AUT",5.889,5.69,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,6.37,5.69,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2670",9,"reza","alipour shenazandifard","IRI",5.49,6.4,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2671",10,"aspar","aspar","INA",5.7,5.71,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,5.71,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2672",11,"erik","noya cardona","ESP",5.78,NA,FALSE,FALSE,TRUE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2673",12,"alfian","muhammad fajri","INA",5.8,5.79,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,5.79,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2674",13,"yongjun","jung","KOR",5.85,7.7,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2675",14,"raharjati","nursamsa","INA",5.93,8.39,FALSE,FALSE,FALSE,FALSE,"M",1235,5.939,7.541,FALSE,FALSE,FALSE,FALSE,8.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2676",15,"pierre","rebreyend","FRA",5.94,NA,FALSE,FALSE,TRUE,FALSE,"M",1235,5.944,6.081,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2677",16,"samuel","watson","USA",5.97,6.64,FALSE,FALSE,FALSE,FALSE,"M",1235,6.177,5.974,FALSE,FALSE,FALSE,FALSE,6.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2678",17,"leander","carmanns","GER",6.01,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,7.964,6.017,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2679",18,"joe","goodacre","USA",6.12,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.26,6.12,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2680",19,"yudai","ikeda","JPN",6.15,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.153,7.504,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2681",20,"ryo","omasa","JPN",6.17,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.174,6.614,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2682",21,"dylan","le","CAN",6.3,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.304,6.531,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2683",22,"lukas","knapp","AUT",6.33,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.332,7.981,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2684",23,"yann","le clercq de lannoy","FRA",6.36,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.568,6.361,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2685",24,"minsu","kang","KOR",6.387,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.387,7.682,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2686",25,"noah","bratschi","USA",6.388,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.892,6.388,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2687",26,"quinn","o'francia","USA",6.45,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,6.455,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2688",27,"taeung","moon","KOR",6.53,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.538,7.133,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2689",28,"akihisa","kaji","JPN",6.72,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.721,8.641,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2690",29,"gian luca","zodda","ITA",6.89,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,6.898,7.123,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2691",30,"euncheol","shin","KOR",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,8.265,6.904,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2692",31,"hyeonu","song","KOR",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,7.766,7.126,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2693",32,"minsoo","park","KOR",7.84,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,7.983,7.841,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2694",33,"rishat","khaibullin","KAZ",8.17,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,8.179,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2695",34,"shuto","fujino","JPN",8.55,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,9.14,8.558,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2696",35,"sanghyun","cho","KOR",8.78,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,8.782,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2697",36,"linus","bader","GER",9.22,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,9.227,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2698",37,"haram","jeon","KOR",9.34,NA,FALSE,FALSE,FALSE,FALSE,"M",1235,NA,9.349,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2699",38,"john","brosler","USA",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2700",38,"jihwan","ju","KOR",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-06,2022-05-08,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022"
"2701",1,"kiromal","katibin","INA",5.42,5.64,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.45,5.59,5.49,NA,5.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2702",2,"noah","bratschi","USA",5.769,NA,FALSE,FALSE,TRUE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.87,5.73,5.64,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2703",3,"veddriq","leonardo","INA",5.687,5.59,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.48,5.6,NA,5.59,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2704",4,"ludovico","fossali","ITA",5.7,NA,FALSE,FALSE,TRUE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.79,6.5,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2705",5,"john","brosler","USA",5.2,6.27,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.89,6.27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2706",6,"amir","maimuratov","KAZ",5.67,7.03,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.87,7.03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2707",7,"carlos","granja","ECU",5.762,5.73,FALSE,FALSE,FALSE,FALSE,"M",1236,5.762,5.99,FALSE,FALSE,FALSE,FALSE,6.1,5.73,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2708",8,"samuel","watson","USA",6.03,NA,FALSE,FALSE,TRUE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.81,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2709",9,"erik","noya cardona","ESP",5.685,7.69,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,7.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2710",10,"marcin","dzienski","POL",5.78,6.69,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,6.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2711",11,"guillaume","moro","FRA",5.79,9.4,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2712",12,"merritt","ernsberger","USA",5.89,NA,FALSE,FALSE,TRUE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2713",13,"pierre","rebreyend","FRA",5.92,5.93,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,5.93,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2714",14,"ethan","pitcher","CAN",6.063,8.5,FALSE,FALSE,FALSE,FALSE,"M",1236,9.26,6.063,FALSE,FALSE,FALSE,FALSE,8.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2715",15,"gian luca","zodda","ITA",6.067,6.91,FALSE,FALSE,FALSE,FALSE,"M",1236,NA,6.067,NA,NA,FALSE,FALSE,6.91,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2716",16,"quinn","o'francia","USA",6.09,6.26,FALSE,FALSE,FALSE,FALSE,"M",1236,6.093,6.281,FALSE,FALSE,FALSE,FALSE,6.26,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2717",17,"joe","goodacre","USA",6.1,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,9.55,6.102,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2718",18,"yudai","ikeda","JPN",6.12,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.227,6.123,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2719",19,"tobias","plangger","AUT",6.15,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.158,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2720",20,"lukas","knapp","AUT",6.16,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.162,6.191,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2721",21,"nickolaie","rivadeneira","ECU",6.3,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.307,6.551,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2722",22,"linus","bader","GER",6.39,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,8.346,6.396,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2723",23,"sebastian","lucke","GER",6.43,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.431,7.955,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2724",24,"ayumu","mita","JPN",6.47,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.47,6.521,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2725",25,"shuto","fujino","JPN",6.59,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.591,7.511,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2726",26,"akihisa","kaji","JPN",6.71,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.712,6.772,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2727",27,"zach","hammer","USA",6.79,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,7.156,6.796,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2728",28,"oliver","kuang","USA",6.81,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.812,7.172,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2729",29,"darren","skolnik","USA",6.82,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,6.828,9.841,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2730",30,"hajime","takeda","JPN",6.85,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,8.157,6.858,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2731",31,"richard","li","USA",7.43,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,7.432,8.655,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2732",32,"calrin","curtis","RSA",7.79,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,8.134,7.79,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2733",33,"silas","chang","USA",8.21,NA,FALSE,FALSE,FALSE,FALSE,"M",1236,8.803,8.214,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2734",34,"micah","liss","USA",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2735",35,"ardch","intrachupongse","THA",NA,NA,FALSE,TRUE,FALSE,FALSE,"M",1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2022-05-20,2022-05-22,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2736",1,"veddriq","leonardo","INA",5.28,6.33,FALSE,FALSE,FALSE,FALSE,"M",1237,NA,NA,NA,NA,NA,NA,5.51,5.45,5.35,NA,6.33,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,2022,2022-05-27,2022-05-29,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2737",2,"tobias","plangger","AUT",5.826,NA,FALSE,FALSE,TRUE,FALSE,"M",1237,NA,NA,NA,NA,NA,NA,5.64,5.59,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,2022,2022-05-27,2022-05-29,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
"2738",3,"ludovico","fossali","ITA",5.68,5.49,FALSE,FALSE,FALSE,FALSE,"M",1237,NA,NA,NA,NA,NA,NA,5.53,5.54,7.84,5.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022,2022-05-27,2022-05-29,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022"
