"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"260",10,"ruslan","faizullin","RUS",7.12,7.19,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",11,"sergei","luzhetskii","RUS",7.12,7.3,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",12,"evgenii","vaitsekhovskii","RUS",7.12,8.14,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",13,"stanislav","kokorin","RUS",7.12,8.29,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",14,"lukasz","swirk","POL",7.12,8.33,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",15,"sergei","sinitcyn","RUS",7.12,NA,FALSE,FALSE,TRUE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",16,"konstantin","payl","RUS",7.12,NA,FALSE,FALSE,TRUE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",17,"jedrzej","komosinski","POL",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",18,"maksim","diachkov","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",19,"vladislav","deulin","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",19,"vaginak","sirekanyan","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",21,"yoann","le couster","FRA",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",22,"viacheslav","vedenchuk","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",23,"arman","ter-minasyan","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",24,"georgy","artamonov","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",25,"anton","poliakov","RUS",7.12,NA,FALSE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",26,"evgeny","astashkin","RUS",7.12,NA,TRUE,FALSE,FALSE,FALSE,"M","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1,"libor","hroza","CZE",6.13,5.99,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2,"qixin","zhong","CHN",6.13,6.27,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",3,"stanislav","kokorin","RUS",6.13,6.24,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",4,"marcin","dzienski","POL",6.13,6.34,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",5,"jedrzej","komosinski","POL",6.13,6.53,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",6,"evgenii","vaitsekhovskii","RUS",6.13,6.55,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",7,"sergei","sinitcyn","RUS",6.13,6.8,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",8,"leonardo","gontero","ITA",6.13,7.46,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",9,"yaroslav","gontaryk","UKR",6.13,6.56,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",10,"arsenii","shevchenko","RUS",6.13,6.79,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",11,"lukasz","swirk","POL",6.13,6.8,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",12,"yoann","le couster","FRA",6.13,7.15,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",13,"alessandro","santoni","ITA",6.13,7.22,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",14,"danyil","boldyrev","UKR",6.13,NA,FALSE,FALSE,TRUE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",15,"lincai","zhong","CHN",6.13,NA,FALSE,FALSE,TRUE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",16,"volodymyr","zinchenko","UKR",6.13,NA,FALSE,FALSE,TRUE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",17,"kostiantyn","podchesov","UKR",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",18,"quentin","nambot","FRA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",19,"anton","poliakov","RUS",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",20,"guillaume","moro","FRA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",21,"yevgeniy","chelombytko","UKR",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",22,"stanislao","zama","ITA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",23,"jan","kriz","CZE",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",24,"gianluca","sirotti","ITA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",25,"alessandro","boulos","ITA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",26,"ludovico","fossali","ITA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",27,"davide","buoso","ITA",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",28,"sean","mccoll","CAN",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",29,"giga","jankhoteli","GEO",6.13,NA,FALSE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",30,"oleksiy","yurko","UKR",6.13,NA,TRUE,FALSE,FALSE,FALSE,"M","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",1,"stanislav","kokorin","RUS",6.63,6.28,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2,"yaroslav","gontaryk","UKR",6.63,6.75,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",3,"leonardo","gontero","ITA",6.63,6.66,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",4,"dmitrii","timofeev","RUS",6.63,8.18,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",5,"evgenii","vaitsekhovskii","RUS",6.63,6.54,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",6,"lukasz","swirk","POL",6.63,7.16,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",7,"danyil","boldyrev","UKR",6.63,7.18,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",8,"yoann","le couster","FRA",6.63,7.21,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",9,"marcin","dzienski","POL",6.63,6.44,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",10,"jedrzej","komosinski","POL",6.63,6.61,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",11,"eduard","sabitov","RUS",6.63,7.3,FALSE,FALSE,FALSE,FALSE,"M","796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
